1.00,4.19
2.00,3.71
3.00,3.90
4.00,4.19
5.00,3.15
6.00,3.90
7.00,4.32
8.00,3.88
9.00,3.74
10.00,4.11
11.00,3.28
12.00,3.83
13.00,3.39
14.00,3.32
15.00,3.32
16.00,3.03
17.00,4.08
18.00,3.65
19.00,3.57
20.00,4.08
21.00,2.91
22.00,3.07
23.00,3.32
24.00,3.95
25.00,3.74
26.00,2.96
27.00,4.17
28.00,3.76
29.00,3.58
30.00,3.49
31.00,3.73
32.00,3.62
33.00,3.50
34.00,3.87
35.00,3.54
36.00,4.20
37.00,3.70
38.00,3.58
39.00,3.56
40.00,3.45
41.00,3.48
42.00,3.74
43.00,4.12
44.00,3.63
45.00,2.95
46.00,4.22
47.00,3.91
48.00,3.07
49.00,3.71
50.00,3.07
51.00,3.83
52.00,3.56
53.00,4.24
54.00,4.03
55.00,4.12
56.00,3.97
57.00,2.91
58.00,3.97
59.00,3.47
60.00,3.41
61.00,2.78
62.00,3.57
63.00,3.43
64.00,4.15
65.00,4.35
66.00,3.85
67.00,4.30
68.00,3.75
69.00,4.15
70.00,3.70
71.00,3.76
72.00,3.70
73.00,3.36
74.00,4.05
75.00,4.01
76.00,4.17
77.00,2.95
78.00,3.66
79.00,3.65
80.00,3.90
81.00,4.42
82.00,4.02
83.00,3.58
84.00,3.84
85.00,3.10
86.00,4.31
87.00,2.81
88.00,4.15
89.00,3.24
90.00,3.51
91.00,4.70
92.00,2.76
93.00,2.97
94.00,3.86
95.00,3.60
96.00,3.60
97.00,4.47
98.00,3.80
99.00,3.21
100.00,3.03
101.00,4.68
102.00,3.13
103.00,4.05
104.00,3.35
105.00,4.30
106.00,4.02
107.00,3.74
108.00,3.14
109.00,4.00
110.00,3.25
111.00,3.73
112.00,4.18
113.00,3.50
114.00,3.69
115.00,3.84
116.00,3.80
117.00,3.30
118.00,3.77
119.00,3.54
120.00,3.62
121.00,4.42
122.00,2.96
123.00,3.40
124.00,4.17
125.00,4.10
126.00,4.00
127.00,3.84
128.00,4.36
129.00,4.03
130.00,4.31
131.00,3.40
132.00,3.97
133.00,3.77
134.00,2.72
135.00,3.66
136.00,3.07
137.00,3.61
138.00,4.49
139.00,3.88
140.00,3.82
141.00,3.70
142.00,3.34
143.00,3.54
144.00,3.47
145.00,3.00
146.00,3.77
147.00,3.50
148.00,3.73
149.00,3.94
150.00,4.02
151.00,3.65
152.00,4.12
153.00,4.08
154.00,3.09
155.00,2.97
156.00,4.24
157.00,3.72
158.00,4.00
159.00,3.78
160.00,3.50
161.00,4.47
162.00,4.12
163.00,2.18
164.00,4.38
165.00,3.98
166.00,3.69
167.00,2.93
168.00,3.85
169.00,3.57
170.00,3.99
171.00,4.00
172.00,3.61
173.00,3.97
174.00,3.65
175.00,3.98
176.00,3.62
177.00,4.11
178.00,3.84
179.00,2.65
180.00,3.69
181.00,3.60
182.00,3.83
183.00,4.10
184.00,4.08
185.00,3.59
186.00,4.25
187.00,4.08
188.00,3.17
189.00,4.00
190.00,3.70
191.00,3.33
192.00,3.09
193.00,3.68
194.00,3.98
195.00,3.89
196.00,4.06
197.00,3.91
198.00,3.75
199.00,3.28
200.00,3.42
201.00,3.95
202.00,3.25
203.00,2.29
204.00,3.56
205.00,4.06
206.00,3.07
207.00,3.52
208.00,3.65
209.00,3.16
210.00,4.03
211.00,3.86
212.00,3.85
213.00,4.23
214.00,3.16
215.00,4.56
216.00,3.23
217.00,3.70
218.00,3.09
219.00,3.33
220.00,4.22
221.00,3.24
222.00,4.09
223.00,3.44
224.00,3.40
225.00,3.43
226.00,3.57
227.00,3.29
228.00,4.00
229.00,3.43
230.00,4.09
231.00,4.23
232.00,3.57
233.00,4.58
234.00,4.31
235.00,4.09
236.00,3.69
237.00,3.40
238.00,3.79
239.00,4.14
240.00,3.30
241.00,3.96
242.00,3.21
243.00,3.61
244.00,4.11
245.00,2.67
246.00,4.00
247.00,3.94
248.00,4.21
249.00,3.95
250.00,3.75
251.00,3.58
252.00,4.02
253.00,3.92
254.00,3.78
255.00,4.02
256.00,3.85
257.00,4.45
258.00,3.72
259.00,4.04
260.00,3.31
261.00,3.58
262.00,3.33
263.00,3.66
264.00,2.79
265.00,4.19
266.00,4.52
267.00,3.39
268.00,3.39
269.00,3.80
270.00,4.20
271.00,3.96
272.00,3.65
273.00,3.73
274.00,4.24
275.00,4.25
276.00,3.52
277.00,3.73
278.00,3.96
279.00,2.87
280.00,3.94
281.00,3.89
282.00,3.52
283.00,4.96
284.00,3.02
285.00,4.17
286.00,3.88
287.00,3.71
288.00,4.59
289.00,3.91
290.00,3.30
291.00,4.14
292.00,3.76
293.00,3.25
294.00,3.49
295.00,3.76
296.00,3.60
297.00,4.00
298.00,3.93
299.00,4.16
300.00,4.18
301.00,3.80
302.00,2.87
303.00,3.86
304.00,3.56
305.00,2.56
306.00,3.94
307.00,4.59
308.00,3.39
309.00,4.04
310.00,3.43
311.00,4.15
312.00,3.74
313.00,4.04
314.00,3.70
315.00,3.86
316.00,4.12
317.00,3.81
318.00,3.95
319.00,3.26
320.00,4.24
321.00,3.26
322.00,4.45
323.00,3.79
324.00,3.33
325.00,4.05
326.00,3.34
327.00,3.67
328.00,3.03
329.00,2.73
330.00,4.01
331.00,3.77
332.00,4.28
333.00,3.35
334.00,3.95
335.00,2.50
336.00,4.31
337.00,3.53
338.00,3.67
339.00,4.02
340.00,3.53
341.00,4.20
342.00,3.69
343.00,4.05
344.00,2.96
345.00,4.40
346.00,4.31
347.00,3.88
348.00,3.78
349.00,3.25
350.00,3.94
351.00,3.76
352.00,3.48
353.00,3.92
354.00,3.59
355.00,3.45
356.00,4.38
357.00,3.29
358.00,3.85
359.00,3.86
360.00,3.64
361.00,3.54
362.00,3.29
363.00,3.74
364.00,3.14
365.00,3.34
366.00,4.07
367.00,4.25
368.00,3.78
369.00,3.20
370.00,3.75
371.00,3.50
372.00,4.55
373.00,3.56
374.00,4.40
375.00,4.08
376.00,4.11
377.00,3.90
378.00,3.51
379.00,4.23
380.00,3.72
381.00,4.11
382.00,4.02
383.00,3.57
384.00,3.59
385.00,3.96
386.00,3.32
387.00,3.68
388.00,3.88
389.00,3.56
390.00,3.67
391.00,3.73
392.00,3.47
393.00,3.58
394.00,3.34
395.00,3.61
396.00,3.56
397.00,3.88
398.00,3.81
399.00,4.16
400.00,3.88
401.00,3.87
402.00,3.59
403.00,3.80
404.00,4.14
405.00,3.80
406.00,3.31
407.00,3.44
408.00,4.35
409.00,3.92
410.00,3.97
411.00,3.28
412.00,4.40
413.00,4.40
414.00,3.07
415.00,3.87
416.00,3.76
417.00,4.05
418.00,3.55
419.00,3.96
420.00,4.36
421.00,4.25
422.00,3.30
423.00,2.50
424.00,3.74
425.00,3.66
426.00,3.76
427.00,4.11
428.00,3.90
429.00,3.35
430.00,3.97
431.00,3.63
432.00,2.99
433.00,3.39
434.00,4.02
435.00,3.83
436.00,3.83
437.00,4.31
438.00,3.53
439.00,3.90
440.00,3.59
441.00,3.96
442.00,3.85
443.00,3.82
444.00,4.00
445.00,3.32
446.00,4.84
447.00,4.84
448.00,3.43
449.00,3.72
450.00,4.20
451.00,4.51
452.00,4.43
453.00,3.66
454.00,3.22
455.00,4.20
456.00,3.39
457.00,3.71
458.00,3.53
459.00,3.69
460.00,3.36
461.00,3.22
462.00,3.54
463.00,3.00
464.00,3.61
465.00,3.54
466.00,4.14
467.00,3.20
468.00,3.73
469.00,4.33
470.00,3.81
471.00,3.63
472.00,4.02
473.00,4.16
474.00,3.38
475.00,3.83
476.00,3.84
477.00,3.58
478.00,3.87
479.00,3.83
480.00,3.41
481.00,3.70
482.00,3.26
483.00,2.93
484.00,3.74
485.00,4.04
486.00,4.05
487.00,3.34
488.00,3.56
489.00,3.33
490.00,3.77
491.00,3.68
492.00,3.94
493.00,3.85
494.00,4.16
495.00,3.80
496.00,4.29
497.00,3.58
498.00,3.65
499.00,3.97
500.00,3.63
501.00,3.42
502.00,4.08
503.00,4.45
504.00,3.81
505.00,4.22
506.00,3.42
507.00,3.95
508.00,3.32
509.00,3.31
510.00,3.83
511.00,3.74
512.00,3.84
513.00,3.15
514.00,4.20
515.00,3.73
516.00,2.93
517.00,3.96
518.00,4.35
519.00,3.38
520.00,3.94
521.00,4.29
522.00,3.84
523.00,4.06
524.00,3.61
525.00,4.03
526.00,3.90
527.00,4.08
528.00,3.36
529.00,4.20
530.00,4.00
531.00,3.16
532.00,3.86
533.00,3.34
534.00,3.75
535.00,3.57
536.00,3.94
537.00,4.31
538.00,4.46
539.00,3.92
540.00,3.23
541.00,3.19
542.00,3.76
543.00,4.08
544.00,3.78
545.00,3.48
546.00,3.23
547.00,3.86
548.00,3.09
549.00,3.76
550.00,3.58
551.00,3.82
552.00,3.76
553.00,4.16
554.00,3.51
555.00,3.82
556.00,3.50
557.00,3.88
558.00,3.68
559.00,3.00
560.00,3.90
561.00,3.72
562.00,3.70
563.00,2.70
564.00,4.00
565.00,3.44
566.00,2.63
567.00,4.58
568.00,4.44
569.00,3.52
570.00,3.33
571.00,3.71
572.00,3.05
573.00,3.97
574.00,4.10
575.00,3.66
576.00,3.67
577.00,4.49
578.00,3.96
579.00,3.86
580.00,3.35
581.00,3.67
582.00,4.28
583.00,4.04
584.00,4.29
585.00,3.47
586.00,4.49
587.00,3.01
588.00,4.06
589.00,4.00
590.00,4.14
591.00,3.23
592.00,4.39
593.00,3.64
594.00,4.30
595.00,3.95
596.00,2.95
597.00,4.47
598.00,3.32
599.00,3.85
600.00,3.65
601.00,3.15
602.00,3.40
603.00,3.52
604.00,3.09
605.00,4.05
606.00,4.03
607.00,4.16
608.00,3.19
609.00,4.35
610.00,3.48
611.00,3.94
612.00,3.50
613.00,3.58
614.00,3.83
615.00,4.13
616.00,3.95
617.00,4.09
618.00,3.00
619.00,3.91
620.00,3.32
621.00,3.04
622.00,3.91
623.00,4.23
624.00,3.68
625.00,4.00
626.00,4.06
627.00,3.56
628.00,3.90
629.00,3.37
630.00,4.25
631.00,3.79
632.00,3.79
633.00,3.58
634.00,4.01
635.00,4.31
636.00,4.06
637.00,3.76
638.00,4.18
639.00,3.70
640.00,4.33
641.00,4.01
642.00,4.11
643.00,2.71
644.00,3.12
645.00,4.48
646.00,3.80
647.00,3.10
648.00,3.72
649.00,3.66
650.00,3.89
651.00,3.61
652.00,2.89
653.00,4.14
654.00,3.43
655.00,2.73
656.00,3.87
657.00,4.02
658.00,3.10
659.00,3.70
660.00,3.02
661.00,4.65
662.00,3.14
663.00,3.58
664.00,4.03
665.00,3.50
666.00,3.89
667.00,3.09
668.00,3.58
669.00,3.85
670.00,3.24
671.00,4.26
672.00,3.87
673.00,3.13
674.00,4.28
675.00,3.31
676.00,3.13
677.00,3.89
678.00,3.68
679.00,3.93
680.00,3.57
681.00,4.24
682.00,4.73
683.00,3.59
684.00,3.89
685.00,3.24
686.00,3.78
687.00,3.49
688.00,3.75
689.00,3.39
690.00,4.31
691.00,4.17
692.00,3.82
693.00,3.89
694.00,3.62
695.00,3.51
696.00,3.80
697.00,3.80
698.00,3.55
699.00,3.05
700.00,3.88
701.00,3.50
702.00,3.30
703.00,4.10
704.00,3.08
705.00,3.37
706.00,3.56
707.00,3.62
708.00,3.85
709.00,2.83
710.00,3.43
711.00,4.00
712.00,3.48
713.00,3.45
714.00,4.16
715.00,3.89
716.00,4.20
717.00,3.15
718.00,3.78
719.00,3.50
720.00,2.91
721.00,3.55
722.00,3.91
723.00,3.83
724.00,3.64
725.00,4.20
726.00,3.93
727.00,3.70
728.00,3.31
729.00,3.53
730.00,3.77
731.00,3.78
732.00,3.43
733.00,4.06
734.00,3.73
735.00,3.59
736.00,3.93
737.00,3.57
738.00,3.30
739.00,4.35
740.00,4.24
741.00,3.32
742.00,3.95
743.00,3.38
744.00,3.37
745.00,2.64
746.00,2.63
747.00,3.59
748.00,3.98
749.00,3.32
750.00,4.32
751.00,3.88
752.00,2.83
753.00,3.78
754.00,3.78
755.00,4.11
756.00,3.97
757.00,3.23
758.00,4.00
759.00,3.59
760.00,4.27
761.00,4.55
762.00,3.72
763.00,3.73
764.00,4.53
765.00,3.57
766.00,3.94
767.00,4.02
768.00,4.44
769.00,3.82
770.00,2.94
771.00,3.77
772.00,3.48
773.00,3.59
774.00,3.21
775.00,4.00
776.00,3.77
777.00,2.58
778.00,3.79
779.00,3.33
780.00,3.46
781.00,3.17
782.00,3.43
783.00,3.52
784.00,4.07
785.00,3.24
786.00,4.06
787.00,3.59
